n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility,Alloy Disorder Barrier Penetration,Alloy Disorder Only Channel
1.814414414414414400e+17,1.705264566328471290e+02,1.589361399846689701e+09,2.726101081406275742e+06,1.129954012178097665e+07,2.332388417752118244e+02,7.013399153838533948e+02,1.040771181492577489e+04,1.839538657229965611e+04,4.175602605362071200e+16,2.332388417752131602e+02
1.824324324324324480e+17,1.702331873578870898e+02,1.602400247189853668e+09,2.746246286503622308e+06,1.139223960391893983e+07,2.328157492796879069e+02,7.000561352309172207e+02,1.039234907965116872e+04,1.854629915728997730e+04,4.175602605362071200e+16,2.328157492796892427e+02
1.834234234234234240e+17,1.699420732819112914e+02,1.615474556954140663e+09,2.766435066287068650e+06,1.148519120558763295e+07,2.323957101121540063e+02,6.987845403725128790e+02,1.037727445158558112e+04,1.869762218696922719e+04,4.175602605362071200e+16,2.323957101121553137e+02
1.844144144144144000e+17,1.696530876760499496e+02,1.628584233211796999e+09,2.786667309203243814e+06,1.157839424479020387e+07,2.319786859190170958e+02,6.975249544824985151e+02,1.036247940145253597e+04,1.884935455106247173e+04,4.175602605362071200e+16,2.319786859190184032e+02
1.854054054054054080e+17,1.693662042457142434e+02,1.641729180809359312e+09,2.806942904577149078e+06,1.167184804503455013e+07,2.315646390312410858e+02,6.962772045365132954e+02,1.034795563061122994e+04,1.900149514825647566e+04,4.175602605362071200e+16,2.315646390312423932e+02
1.863963963963963840e+17,1.690813971226587569e+02,1.654909305357280254e+09,2.827261742600821890e+06,1.176555193525968865e+07,2.311535324485477929e+02,6.950411207372170566e+02,1.033369506443616410e+04,1.915404288607963463e+04,4.175602605362071200e+16,2.311535324485491003e+02
1.873873873873873920e+17,1.687986408571849211e+02,1.668124513219776154e+09,2.847623714321812615e+06,1.185950524976346083e+07,2.307453298240634751e+02,6.938165364415169734e+02,1.031968984593232562e+04,1.930699668078445029e+04,4.175602605362071200e+16,2.307453298240647825e+02
1.883783783783783680e+17,1.685179104104851717e+02,1.681374711504837990e+09,2.868028711631813087e+06,1.195370732813157327e+07,2.303399954493980886e+02,6.926032880897250834e+02,1.030593232957435612e+04,1.946035545723192990e+04,4.175602605362071200e+16,2.303399954493993960e+02
1.893693693693693760e+17,1.682391811471243557e+02,1.694659808054442644e+09,2.888476627256297506e+06,1.204815751516799070e+07,2.299374942401406088e+02,6.914012151365786849e+02,1.029241507536164318e+04,1.961411814877827783e+04,4.175602605362071200e+16,2.299374942401419162e+02
1.903603603603603520e+17,1.679624288276580444e+02,1.707979711434930325e+09,2.908967354743052274e+06,1.214285516082655080e+07,2.295377917217586514e+02,6.902101599840740391e+02,1.027913084307936515e+04,1.976828369716354791e+04,4.175602605362071200e+16,2.295377917217599304e+02
1.913513513513513600e+17,1.676876296013850265e+02,1.721334330927575827e+09,2.929500788452023175e+06,1.223779962014387175e+07,2.291408540158873279e+02,6.890299679160556252e+02,1.026607258675534285e+04,1.992285105240250778e+04,4.175602605362071200e+16,2.291408540158885785e+02
1.923423423423423360e+17,1.674147599992330981e+02,1.734723576519307613e+09,2.950076823545053136e+06,1.233299025317342766e+07,2.287466478269964796e+02,6.878604870345088784e+02,1.025323344930682288e+04,2.007781917267717654e+04,4.175602605362071200e+16,2.287466478269977301e+02
1.933333333333333440e+17,1.671437969267752237e+02,1.748147358893615007e+09,2.970695355975108687e+06,1.242842642492087930e+07,2.283551404294224767e+02,6.867015681974986592e+02,1.024060675736642588e+04,2.023318702423166542e+04,4.175602605362071200e+16,2.283551404294237273e+02
1.943243243243243200e+17,1.668747176573751005e+02,1.761605589421606302e+09,2.991356282476828434e+06,1.252410750528050587e+07,2.279662996547532714e+02,6.855530649587166181e+02,1.022818601628235228e+04,2.038895358126859355e+04,4.175602605362071200e+16,2.279662996547545220e+02
1.953153153153153280e+17,1.666074998254595982e+02,1.775098180153234959e+09,3.012059500556552317e+06,1.262003286897281744e+07,2.275800938795556476e+02,6.844148335085761801e+02,1.021596490528273353e+04,2.054511782584763569e+04,4.175602605362071200e+16,2.275800938795568982e+02
1.963063063063063040e+17,1.663421214199170777e+02,1.788625043808673143e+09,3.032804908482469618e+06,1.271620189548322931e+07,2.271964920134334704e+02,6.832867326168177442e+02,1.020393727280036910e+04,2.070167874778557598e+04,4.175602605362071200e+16,2.271964920134347494e+02
1.972972972972973120e+17,1.660785607776180086e+02,1.802186093769844532e+09,3.053592405275288504e+06,1.281261396900188550e+07,2.268154634874059923e+02,6.821686235765772608e+02,1.019209713194742471e+04,2.085863534455838453e+04,4.175602605362071200e+16,2.268154634874072144e+02
1.982882882882882880e+17,1.658167965770581418e+02,1.815781244072104931e+09,3.074421890698916744e+06,1.290926847836448066e+07,2.264369782425969220e+02,6.810603701498716873e+02,1.018043865613788512e+04,2.101598662120492008e+04,4.175602605362071200e+16,2.264369782425981725e+02
1.992792792792792960e+17,1.655568078321206542e+02,1.829410409396064758e+09,3.095293265251232311e+06,1.300616481699415855e+07,2.260610067192238262e+02,6.799618385144655122e+02,1.016895617484925242e+04,2.117373159023223707e+04,4.175602605362071200e+16,2.260610067192250483e+02
2.002702702702702720e+17,1.652985738859558182e+02,1.843073505059562683e+09,3.116206430155046284e+06,1.310330238284438103e+07,2.256875198458784553e+02,6.788728972120748040e+02,1.015764416951702879e+04,2.133186927152271528e+04,4.175602605362071200e+16,2.256875198458797058e+02
2.012612612612612480e+17,1.650420744049766881e+02,1.856770447009762287e+09,3.137161287349377293e+06,1.320068057834285498e+07,2.253164890290890696e+02,6.777934170978664952e+02,1.014649726956086306e+04,2.149039869224263020e+04,4.175602605362071200e+16,2.253164890290902918e+02
2.022522522522522560e+17,1.647872893729683312e+02,1.870501151815411091e+09,3.158157739480597433e+06,1.329829881033635698e+07,2.249478861431562393e+02,6.767232712912252737e+02,1.013551024853020135e+04,2.164931888675245500e+04,4.175602605362071200e+16,2.249478861431574899e+02
2.032432432432432320e+17,1.645341990853092682e+02,1.884265536659200191e+09,3.179195689894007519e+06,1.339615649003653787e+07,2.245816835202531934e+02,6.756623351277397660e+02,1.012467802037306137e+04,2.180862889651853038e+04,4.175602605362071200e+16,2.245816835202544155e+02
2.042342342342342400e+17,1.642827841433021092e+02,1.898063519330284595e+09,3.200275042625264265e+06,1.349425303296666965e+07,2.242178539407821916e+02,6.746104861123832279e+02,1.011399563581389884e+04,2.196832777002645162e+04,4.175602605362071200e+16,2.242178539407834137e+02
2.052252252252252160e+17,1.640330254486136994e+02,1.911895018216907263e+09,3.221395702392376494e+06,1.359258785890924558e+07,2.238563706239814053e+02,6.735676038738459965e+02,1.010345827884569007e+04,2.212841456269569244e+04,4.175602605362071200e+16,2.238563706239826274e+02
2.062162162162162240e+17,1.637849041978197988e+02,1.925759952299169779e+09,3.242557574587379582e+06,1.369116039185453765e+07,2.234972072187705692e+02,6.725335701199954883e+02,1.009306126332247732e+04,2.228888833679594973e+04,4.175602605362071200e+16,2.234972072187717629e+02
2.072072072072072000e+17,1.635384018770556622e+02,1.939658241141897917e+09,3.263760565268321428e+06,1.378997005994994938e+07,2.231403377948323907e+02,6.715082685944230434e+02,1.008280002965674248e+04,2.244974816136456138e+04,4.175602605362071200e+16,2.231403377948336129e+02
2.081981981981982080e+17,1.632935002567681124e+02,1.953589804887655258e+09,3.285004581151513848e+06,1.388901629545027390e+07,2.227857368339199411e+02,6.704915850340543102e+02,1.007267014161129373e+04,2.261099311212565226e+04,4.175602605362071200e+16,2.227857368339211348e+02
2.091891891891891840e+17,1.630501813865688234e+02,1.967554564249855757e+09,3.306289529603632633e+06,1.398829853466875106e+07,2.224333792213839729e+02,6.694834071277897465e+02,1.006266728318566857e+04,2.277262227141037511e+04,4.175602605362071200e+16,2.224333792213851950e+02
2.101801801801801920e+17,1.628084275901866533e+02,1.981552440505989075e+09,3.327615318634502590e+06,1.408781621792893670e+07,2.220832402379139126e+02,6.684836244761453372e+02,1.005278725559309714e+04,2.293463472807858852e+04,4.175602605362071200e+16,2.220832402379151063e+02
2.111711711711711680e+17,1.625682214605166109e+02,1.995583355490973949e+09,3.348981856889080722e+06,1.418756878951738216e+07,2.217352955514857342e+02,6.674921285518715877e+02,1.004302597432150833e+04,2.309702957744182277e+04,4.175602605362071200e+16,2.217352955514869564e+02
2.121621621621621760e+17,1.623295458547644046e+02,2.009647231590598822e+09,3.370389053640501574e+06,1.428755569763709232e+07,2.213895212095108036e+02,6.665088126615129340e+02,1.003337946628043392e+04,2.325980592118748973e+04,4.175602605362071200e+16,2.213895212095119689e+02
2.131531531531531520e+17,1.620923838896848395e+02,2.023743991735096693e+09,3.391836818782704417e+06,1.438777639436171763e+07,2.210458936311792968e+02,6.655335719078947250e+02,1.002384386702634947e+04,2.342296286730435895e+04,4.175602605362071200e+16,2.210458936311804905e+02
2.141441441441441600e+17,1.618567189369118466e+02,2.037873559392792702e+09,3.413325062823307700e+06,1.448823033559053950e+07,2.207043895999939593e+02,6.645663031535017353e+02,1.001441541806595524e+04,2.358649953000917594e+04,4.175602605362071200e+16,2.207043895999951530e+02
2.151351351351351360e+17,1.616225346183787508e+02,2.052035858563883543e+09,3.434853696876580361e+06,1.458891698100412823e+07,2.203649862564863042e+02,6.636069049847276347e+02,1.000509046423305517e+04,2.375041502967458291e+04,4.175602605362071200e+16,2.203649862564874979e+02
2.161261261261261440e+17,1.613898148018269580e+02,2.066230813774300814e+09,3.456422632656568661e+06,1.468983579402077571e+07,2.200276610911118382e+02,6.626552776769748334e+02,9.995865451138170101e+03,2.391470849275811997e+04,4.175602605362071200e+16,2.200276610911130035e+02
2.171171171171171200e+17,1.611585435964016995e+02,2.080458350069679499e+09,3.478031782470397186e+06,1.479098624175357632e+07,2.196923919373185186e+02,6.617113231605743522e+02,9.986736922686437538e+03,2.407937905173240506e+04,4.175602605362071200e+16,2.196923919373196838e+02
2.181081081081080960e+17,1.609287053483330396e+02,2.094718393009416819e+09,3.499681059211429674e+06,1.489236779496823438e+07,2.193591569647834660e+02,6.607749449875113896e+02,9.977701518662492163e+03,2.424442584501639067e+04,4.175602605362071200e+16,2.193591569647846597e+02
2.190990990990991040e+17,1.607002846366999051e+02,2.109010868660834074e+09,3.521370376352839638e+06,1.499397992804152146e+07,2.190279346728127337e+02,6.598460482989282809e+02,9.968755972379112791e+03,2.440984801690781751e+04,4.175602605362071200e+16,2.190279346728138989e+02
2.200900900900900800e+17,1.604732662692769054e+02,2.123335703593424797e+09,3.543099647941160481e+06,1.509582211892039143e+07,2.186987038839002366e+02,6.589245397933876802e+02,9.959897108388748165e+03,2.457564471751648671e+04,4.175602605362071200e+16,2.186987038839014019e+02
2.210810810810810880e+17,1.602476352784608196e+02,2.137692824873195171e+09,3.564868788589534350e+06,1.519789384908175468e+07,2.183714437374402735e+02,6.580103276958745937e+02,9.951121840254218114e+03,2.474181510269902356e+04,4.175602605362071200e+16,2.183714437374414388e+02
2.220720720720720640e+17,1.600233769172772327e+02,2.152082160057093620e+09,3.586677713472123723e+06,1.530019460349286720e+07,2.180461336835911936e+02,6.571033217275210063e+02,9.942427168378075294e+03,2.490835833399413605e+04,4.175602605362071200e+16,2.180461336835923305e+02
2.230630630630630720e+17,1.598004766554624609e+02,2.166503637187530041e+09,3.608526338317376096e+06,1.540272387057235464e+07,2.177227534772826800e+02,6.562034330760221792e+02,9.933810177886647580e+03,2.507527357855937953e+04,4.175602605362071200e+16,2.177227534772838169e+02
2.240540540540540480e+17,1.595789201756238924e+02,2.180957184786973953e+09,3.630414579402162693e+06,1.550548114215183631e+07,2.174012831723668739e+02,6.553105743667440493e+02,9.925268036569146716e+03,2.524256000910850344e+04,4.175602605362071200e+16,2.174012831723680108e+02
2.250450450450450560e+17,1.593586933694725474e+02,2.195442731852643013e+09,3.652342353545779362e+06,1.560846591343813576e+07,2.170817031159049293e+02,6.544246596344902400e+02,9.916797992868396250e+03,2.541021680385004947e+04,4.175602605362071200e+16,2.170817031159060946e+02
2.260360360360360320e+17,1.591397823341302455e+02,2.209960207851272583e+09,3.674309578104023356e+06,1.571167768297608942e+07,2.167639939425892521e+02,6.535456042959112892e+02,9.908397373923216946e+03,2.557824314642678291e+04,4.175602605362071200e+16,2.167639939425903890e+02
2.270270270270270400e+17,1.589221733685072877e+02,2.224509542713956356e+09,3.696316170963523444e+06,1.581511595261192322e+07,2.164481365692942916e+02,6.526733251225517733e+02,9.900063583657447452e+03,2.574663822585597882e+04,4.175602605362071200e+16,2.164481365692954569e+02
2.280180180180180160e+17,1.587058529697506799e+02,2.239090666831083298e+09,3.718362050535720773e+06,1.591878022745717131e+07,2.161341121897545463e+02,6.518077402145027008e+02,9.891794100918285039e+03,2.591540123647087239e+04,4.175602605362071200e+16,2.161341121897556832e+02
2.290090090090090240e+17,1.584908078297613088e+02,2.253703511047333241e+09,3.740447135751622729e+06,1.602267001585317217e+07,2.158219022693656939e+02,6.509487689746548540e+02,9.883586477659608136e+03,2.608453137786265506e+04,4.175602605362071200e+16,2.158219022693668308e+02
2.300000000000000000e+17,1.582770248317781068e+02,2.268348006656759739e+09,3.762571346056016628e+06,1.612678482933608443e+07,2.155114885401048070e+02,6.500963320835318200e+02,9.875438337169440274e+03,2.625402785482362015e+04,4.175602605362071200e+16,2.155114885401059439e+02
2.309909909909910080e+17,1.580644910470289517e+02,2.283024085397951603e+09,3.784734601401950698e+06,1.623112418260243349e+07,2.152028529955675538e+02,6.492503514746914561e+02,9.867347372341106166e+03,2.642388987729110886e+04,4.175602605362071200e+16,2.152028529955686906e+02
2.319819819819819840e+17,1.578531937314458844e+02,2.297731679449244499e+09,3.806936822245701216e+06,1.633568759347518533e+07,2.148959778861182031e+02,6.484107503106769173e+02,9.859311343985342319e+03,2.659411666029218759e+04,4.175602605362071200e+16,2.148959778861193399e+02
2.329729729729729600e+17,1.576431203224439059e+02,2.312470721424035072e+09,3.829177929541097023e+06,1.644047458287031017e+07,2.145908457141500492e+02,6.475774529595076956e+02,9.851328079182580041e+03,2.676470742388930012e+04,4.175602605362071200e+16,2.145908457141511576e+02
2.339639639639639680e+17,1.574342584357620751e+02,2.327241144366139412e+09,3.851457844734342769e+06,1.654548467476387508e+07,2.142874392294527865e+02,6.467503849716920286e+02,9.843395469675382628e+03,2.693566139312662563e+04,4.175602605362071200e+16,2.142874392294538950e+02
2.349549549549549440e+17,1.572265958623661675e+02,2.342042881745234013e+09,3.873776489759186283e+06,1.665071739615957066e+07,2.139857414246847043e+02,6.459294730577540804e+02,9.835511470298210043e+03,2.710697779797725161e+04,4.175602605362071200e+16,2.139857414246858127e+02
2.359459459459459520e+17,1.570201205654101386e+02,2.356875867452361107e+09,3.896133787031571846e+06,1.675617227705679648e+07,2.136857355309460615e+02,6.451146450662533880e+02,9.827674097443723440e+03,2.727865587329122718e+04,4.175602605362071200e+16,2.136857355309471700e+02
2.369369369369369280e+17,1.568148206772572735e+02,2.371740035795495510e+09,3.918529659444662277e+06,1.686184885041913018e+07,2.133874050134513709e+02,6.443058299622961158e+02,9.819881427565695049e+03,2.745069485874415841e+04,4.175602605362071200e+16,2.133874050134524794e+02
2.379279279279279360e+17,1.566106844965579512e+02,2.386635321495189667e+09,3.940964030364036560e+06,1.696774665214334056e+07,2.130907335672981446e+02,6.435029578065126543e+02,9.812131595716018637e+03,2.762309399878692057e+04,4.175602605362071200e+16,2.130907335672992247e+02
2.389189189189189120e+17,1.564077004853843675e+02,2.401561659680260181e+09,3.963436823622597381e+06,1.707386522102877125e+07,2.127957051133292055e+02,6.427059597345011071e+02,9.804422794115977013e+03,2.779585254259561043e+04,4.175602605362071200e+16,2.127957051133303139e+02
2.399099099099099200e+17,1.562058572664201961e+02,2.416518985883560658e+09,3.985947963516198564e+06,1.718020409874724597e+07,2.125023037940865720e+02,6.419147679367183628e+02,9.796753270760003943e+03,2.796896974402269916e+04,4.175602605362071200e+16,2.125023037940876804e+02
2.409009009009008960e+17,1.560051436202040804e+02,2.431507236037799835e+09,4.008497374798529781e+06,1.728676282981334627e+07,2.122105139698535083e+02,6.411293156388097714e+02,9.789121328051323871e+03,2.814244486154860715e+04,4.175602605362071200e+16,2.122105139698546168e+02
2.418918918918919040e+17,1.558055484824268717e+02,2.446526346471424103e+09,4.031084982676705346e+06,1.739354096155518293e+07,2.119203202147841978e+02,6.403495370823663961e+02,9.781525321469491246e+03,2.831627715823408653e+04,4.175602605362071200e+16,2.119203202147853062e+02
2.428828828828828800e+17,1.556070609412799683e+02,2.461576253904567242e+09,4.053710712806585710e+06,1.750053804408549145e+07,2.116317073131169764e+02,6.395753675060989281e+02,9.773963658266655329e+03,2.849046590167324030e+04,4.175602605362071200e+16,2.116317073131180848e+02
2.438738738738738880e+17,1.554096702348566055e+02,2.476656895445041180e+09,4.076374491288281046e+06,1.760775363027326390e+07,2.113446602554698757e+02,6.388067431274184855e+02,9.766434796200348501e+03,2.866501036394724360e+04,4.175602605362071200e+16,2.113446602554709557e+02
2.448648648648648640e+17,1.552133657485955212e+02,2.491768208584398746e+09,4.099076244661749341e+06,1.771518727571567148e+07,2.110591642352165707e+02,6.380436011244139536e+02,9.758937242265461464e+03,2.883990982157869803e+04,4.175602605362071200e+16,2.110591642352176791e+02
2.458558558558558720e+17,1.550181370127882303e+02,2.506910131194051743e+09,4.121815899902250618e+06,1.782283853871045634e+07,2.107752046449402030e+02,6.372858796182164269e+02,9.751469551511616373e+03,2.901516355548671345e+04,4.175602605362071200e+16,2.107752046449412830e+02
2.468468468468468480e+17,1.548239737001195238e+02,2.522082601521424294e+09,4.144593384416323155e+06,1.793070698022868112e+07,2.104927670729628346e+02,6.365335176557402974e+02,9.744030325830648508e+03,2.919077085094241920e+04,4.175602605362071200e+16,2.104927670729639146e+02
2.478378378378378240e+17,1.546308656232617693e+02,2.537285558186194897e+09,4.167408626037190668e+06,1.803879216388787702e+07,2.102118372999493658e+02,6.357864551927922321e+02,9.736618212798519380e+03,2.936673099752540293e+04,4.175602605362071200e+16,2.102118372999504459e+02
2.488288288288288320e+17,1.544388027325150858e+02,2.552518940176556110e+09,4.190261553020635154e+06,1.814709365592557192e+07,2.099324012955841567e+02,6.350446330775423576e+02,9.729231904538411982e+03,2.954304328908052412e+04,4.175602605362071200e+16,2.099324012955852083e+02
2.498198198198198080e+17,1.542477751134908885e+02,2.567782686845550060e+09,4.213152094041057862e+06,1.825561102517313510e+07,2.096544452153167697e+02,6.343079930343416208e+02,9.721870136607754830e+03,2.971970702367536069e+04,4.175602605362071200e+16,2.096544452153178213e+02
2.508108108108108160e+17,1.540577729848408524e+02,2.583076737907441139e+09,4.236080178187174723e+06,1.836434384303008765e+07,2.093779553971778284e+02,6.335764776478847580e+02,9.714531686910620920e+03,2.989672150355834674e+04,4.175602605362071200e+16,2.093779553971788800e+02
2.518018018018017920e+17,1.538687866960285078e+02,2.598401033434145927e+09,4.259045734957999550e+06,1.847329168343865871e+07,2.091029183586606734e+02,6.328500303477046600e+02,9.707215374633709871e+03,3.007408603511744150e+04,4.175602605362071200e+16,2.091029183586617535e+02
2.527927927927928000e+17,1.536808067251438104e+02,2.613755513851717472e+09,4.282048694258902222e+06,1.858245412285877764e+07,2.088293207936691829e+02,6.321285953929947254e+02,9.699920059206238875e+03,3.025179992883932937e+04,4.175602605362071200e+16,2.088293207936702345e+02
2.537837837837837760e+17,1.534938236767582964e+02,2.629140119936857224e+09,4.305088986397662200e+06,1.869183074024335667e+07,2.085571495695282067e+02,6.314121178577486262e+02,9.692644639281450509e+03,3.042986249926918390e+04,4.175602605362071200e+16,2.085571495695292867e+02
2.547747747747747840e+17,1.533078282798222176e+02,2.644554792813506126e+09,4.328166542080732994e+06,1.880142111701393500e+07,2.082863917240572960e+02,6.307005436162081651e+02,9.685388051742118478e+03,3.060827306497113750e+04,4.175602605362071200e+16,2.082863917240583476e+02
2.557657657657657600e+17,1.531228113856005280e+02,2.659999473949446201e+09,4.351281292409096844e+06,1.891122483703664690e+07,2.080170344627041175e+02,6.299938193286178603e+02,9.678149270725725728e+03,3.078703094848895853e+04,4.175602605362071200e+16,2.080170344627051691e+02
2.567567567567567680e+17,1.529387639656486044e+02,2.675474105152981281e+09,4.374433168874899857e+06,1.902124148659852892e+07,2.077490651557372701e+02,6.292918924272750019e+02,9.670927306673291241e+03,3.096613547630767061e+04,4.175602605362071200e+16,2.077490651557383217e+02
2.577477477477477440e+17,1.527556771098257684e+02,2.690978628569641113e+09,4.397622103357297368e+06,1.913147065438411757e+07,2.074824713354966264e+02,6.285947111028643803e+02,9.663721205396794176e+03,3.114558597881530659e+04,4.175602605362071200e+16,2.074824713354976495e+02
2.587387387387387520e+17,1.525735420243466649e+02,2.706512986678938389e+09,4.420848028119244613e+06,1.924191193145240098e+07,2.072172406937000062e+02,6.279022242910796194e+02,9.656530047168173041e+03,3.132538179026549551e+04,4.175602605362071200e+16,2.072172406937010294e+02
2.597297297297297280e+17,1.523923500298695330e+02,2.722077122291164875e+09,4.444110875803453848e+06,1.935256491121406108e+07,2.069533610788048179e+02,6.272143816595197450e+02,9.649352945827587973e+03,3.150552224874034437e+04,4.175602605362071200e+16,2.069533610788058695e+02
2.607207207207207360e+17,1.522120925596202312e+02,2.737670978544240952e+09,4.467410579429076985e+06,1.946342918940901384e+07,2.066908204934230469e+02,6.265311335948520082e+02,9.642189047912050228e+03,3.168600669611389458e+04,4.175602605362071200e+16,2.066908204934240985e+02
2.617117117117117120e+17,1.520327611575515050e+02,2.753294498900588989e+09,4.490747072388204746e+06,1.957450436408422887e+07,2.064296070917885970e+02,6.258524311902403952e+02,9.635037531801322984e+03,3.186683447801608781e+04,4.175602605362071200e+16,2.064296070917896486e+02
2.627027027027027200e+17,1.518543474765372139e+02,2.768947627144067287e+09,4.514120288442145102e+06,1.968579003557192534e+07,2.061697091772757062e+02,6.251782262330276581e+02,9.627897606884198467e+03,3.204800494379706652e+04,4.175602605362071200e+16,2.061697091772767294e+02
2.636936936936936960e+17,1.516768432765999535e+02,2.784630307376929760e+09,4.537530161718125455e+06,1.979728580646795034e+07,2.059111151999669289e+02,6.245084711926707541e+02,9.620768512741602535e+03,3.222951744649224202e+04,4.175602605362071200e+16,2.059111151999679521e+02
2.646846846846846720e+17,1.515002404231726416e+02,2.800342484016837597e+09,4.560976626706080511e+06,1.990899128161051869e+07,2.056538137542701179e+02,6.238431192089216211e+02,9.613649518348362108e+03,3.241137134278747544e+04,4.175602605362071200e+16,2.056538137542711411e+02
2.656756756756756800e+17,1.513245308853918516e+02,2.816084101793894768e+09,4.584459618254980072e+06,2.002090606805919483e+07,2.053977935765828420e+02,6.231821240802429429e+02,9.606539921292207509e+03,3.259356599298489891e+04,4.175602605362071200e+16,2.053977935765838652e+02
2.666666666666666560e+17,1.511497067344234324e+02,2.831855105747744560e+09,4.607979071569666266e+06,2.013302977507415414e+07,2.051430435430026193e+02,6.225254402524628858e+02,9.599439047008967464e+03,3.277610076096926787e+04,4.175602605362071200e+16,2.051430435430036141e+02
2.676576576576576640e+17,1.509757601418194213e+02,2.847655441224679947e+09,4.631534922207882628e+06,2.024536201409571990e+07,2.048895526670829099e+02,6.218730228076544790e+02,9.592346248035864846e+03,3.295897501417454623e+04,4.175602605362071200e+16,2.048895526670839331e+02
2.686486486486486400e+17,1.508026833779053959e+02,2.863485053874805927e+09,4.655127106076374650e+06,2.035790239872417599e+07,2.046373100976335024e+02,6.212248274532389587e+02,9.585260903280030107e+03,3.314218812355100090e+04,4.175602605362071200e+16,2.046373100976345256e+02
2.696396396396396480e+17,1.506304688101980105e+02,2.879343889649244308e+09,4.678755559428397566e+06,2.047065054469982907e+07,2.043863051165633067e+02,6.205808105113101192e+02,9.578182417303449256e+03,3.332573946353291831e+04,4.175602605362071200e+16,2.043863051165643299e+02
2.706306306306306240e+17,1.504591089018517209e+02,2.895231894797344208e+09,4.702420218860148452e+06,2.058360606988329440e+07,2.041365271367661194e+02,6.199409289081655743e+02,9.571110219624008096e+03,3.350962841200630646e+04,4.175602605362071200e+16,2.041365271367671141e+02
2.716216216216216320e+17,1.502885962101345854e+02,2.911149015863970757e+09,4.726121021307984367e+06,2.069676859423612431e+07,2.038879657000469763e+02,6.193051401640531139e+02,9.564043764030870079e+03,3.369385435027745552e+04,4.175602605362071200e+16,2.038879657000479710e+02
2.726126126126126080e+17,1.501189233849319464e+02,2.927095199686795712e+09,4.749857904045213945e+06,2.081013773980157077e+07,2.036406104750892609e+02,6.186734023831155582e+02,9.556982527915701212e+03,3.387841666304162936e+04,4.175602605362071200e+16,2.036406104750902841e+02
2.736036036036036160e+17,1.499500831672784784e+02,2.943070393393641949e+09,4.773630804678714834e+06,2.092371313068569452e+07,2.033944512554609787e+02,6.180456742435370643e+02,9.549926011618810662e+03,3.406331473835235374e+04,4.175602605362071200e+16,2.033944512554619735e+02
2.745945945945945920e+17,1.497820683879159560e+02,2.959074544399843216e+09,4.797439661146787927e+06,2.103749439303864539e+07,2.031494779576587462e+02,6.174219149878831558e+02,9.542873737788366270e+03,3.424854796759079181e+04,4.175602605362071200e+16,2.031494779576597693e+02
2.755855855855856000e+17,1.496148719658793595e+02,2.975107600405653954e+09,4.821284411715370603e+06,2.115148115503619611e+07,2.029056806191908038e+02,6.168020844136300411e+02,9.535825250755997331e+03,3.443411574543581810e+04,4.175602605362071200e+16,2.029056806191918270e+02
2.765765765765765760e+17,1.494484869071078492e+02,2.991169509393687248e+09,4.845164994975717738e+06,2.126567304686154053e+07,2.026630493966953850e+02,6.161861428638831057e+02,9.528780115924302663e+03,3.462001746983434714e+04,4.175602605362071200e+16,2.026630493966964082e+02
2.775675675675675840e+17,1.492829063030813757e+02,3.007260219626379967e+09,4.869081349841104820e+06,2.138006970068728179e+07,2.024215745640952946e+02,6.155740512182717339e+02,9.521737919169141605e+03,3.480625254197198956e+04,4.175602605362071200e+16,2.024215745640962894e+02
2.785585585585585600e+17,1.491181233294826995e+02,3.023379679643491268e+09,4.893033415544413961e+06,2.149467075065765157e+07,2.021812465107882417e+02,6.149657708840265968e+02,9.514698266254416012e+03,3.499282036624412285e+04,4.175602605362071200e+16,2.021812465107892365e+02
2.795495495495495680e+17,1.489541312448833992e+02,3.039527838259643555e+09,4.917021131634882651e+06,2.160947583287097886e+07,2.019420557398701703e+02,6.143612637872282676e+02,9.507660782260671112e+03,3.517972035022736236e+04,4.175602605362071200e+16,2.019420557398711367e+02
2.805405405405405440e+17,1.487909233894545764e+02,3.055704644561869621e+09,4.941044437975731678e+06,2.172448458536233380e+07,2.017039928663934063e+02,6.137604923642263657e+02,9.500625111026723971e+03,3.536695190465126507e+04,4.175602605362071200e+16,2.017039928663944011e+02
2.815315315315315200e+17,1.486284931837001579e+02,3.071910047907217503e+09,4.965103274741183035e+06,2.183969664808643609e+07,2.014670486156564380e+02,6.131634195532237754e+02,9.493590914602033081e+03,3.555451444337057910e+04,4.175602605362071200e+16,2.014670486156574327e+02
2.825225225225225280e+17,1.484668341272144119e+02,3.088143997920366287e+09,4.989197582413746044e+06,2.195511166290071607e+07,2.012312138215268362e+02,6.125700087860262784e+02,9.486557872714227415e+03,3.574240738333758054e+04,4.175602605362071200e+16,2.012312138215278310e+02
2.835135135135135040e+17,1.483059397974609226e+02,3.104406444491274357e+09,5.013327301781972870e+06,2.207072927354863659e+07,2.009964794247942166e+02,6.119802239799470271e+02,9.479525682246730867e+03,3.593063014457494864e+04,4.175602605362071200e+16,2.009964794247952113e+02
2.845045045045045120e+17,1.481458038485743600e+02,3.120697337772869110e+09,5.037492373937224969e+06,2.218654912564318627e+07,2.007628364715546923e+02,6.113940295298701812e+02,9.472494056728397481e+03,3.611918215014896123e+04,4.175602605362071200e+16,2.007628364715556586e+02
