n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility,Alloy Disorder Barrier Penetration,Alloy Disorder Only Channel
1.990990990990991200e+16,5.274067383231590966e+00,5.777259461216178536e+07,1.620208509754292318e+05,4.107333617278480669e+05,4.866925926068415720e+02,1.668266390290980098e+03,2.272038316737274872e+05,5.349314315940907782e+00,4.859189619968608022e+05,4.871805487948162181e+02
2.090090090090090000e+16,5.665251108946693925e+00,6.213916874868001044e+07,1.717788372422865068e+05,4.417774525526777725e+05,4.788834398806785657e+02,1.639204579502701108e+03,2.032863551581221400e+05,5.753626735988892626e+00,4.859189619968608022e+05,4.793558552396939376e+02
2.189189189189189200e+16,6.064622681330548382e+00,6.661052741265011579e+07,1.816578202207894938e+05,4.735665073436626117e+05,4.715527491692864714e+02,1.611764899838303563e+03,1.830276925298638816e+05,6.167641427097234619e+00,4.859189619968608022e+05,4.720108049566140949e+02
2.288288288288288400e+16,6.471867562187176404e+00,7.118427019839245081e+07,1.916551782116974937e+05,5.060834604540042928e+05,4.646514615077523445e+02,1.585789645471721542e+03,1.657279367909253342e+05,6.591136129480785755e+00,4.859189619968608022e+05,4.650962015708145145e+02
2.387387387387387200e+16,6.886685089827280670e+00,7.585815450199840963e+07,2.017684597122976556e+05,5.393123681261372985e+05,4.581374025980019837e+02,1.561142887619140993e+03,1.508449722713156370e+05,7.023903194629484759e+00,4.859189619968608022e+05,4.585697544357320226e+02
2.486486486486486400e+16,7.308787039452043999e+00,8.063007895145885646e+07,2.119953656320244772e+05,5.732382906884867698e+05,4.519740773959862850e+02,1.537706676508011924e+03,1.379540182582612615e+05,7.465748051061007473e+00,4.859189619968608022e+05,4.523948692762198789e+02
2.585585585585585600e+16,7.737896397290321637e+00,8.549806917526946962e+07,2.223337340116424020e+05,6.078471913775883149e+05,4.461297143935670988e+02,1.515378029607092230e+03,1.267186913037754857e+05,7.916487886599028023e+00,4.859189619968608022e+05,4.465396893887262877e+02
2.684684684684684800e+16,8.173746310906404133e+00,9.046026550151291490e+07,2.327815268099444802e+05,6.431258488849058049e+05,4.405765004650037326e+02,1.494066519863221401e+03,1.168700059841204493e+05,8.375950509399347155e+00,4.859189619968608022e+05,4.409763280547810496e+02
2.783783783783784000e+16,8.616079185811223340e+00,9.551491226319979131e+07,2.433368184111340961e+05,6.790617813233180204e+05,4.352899627783713186e+02,1.473692326955630506e+03,1.081909332070529344e+05,8.843973357703685423e+00,4.859189619968608022e+05,4.356802485132174070e+02
2.882882882882882800e+16,9.064645904418371813e+00,1.006603484498237222e+08,2.539977855749130249e+05,7.156431797644963954e+05,4.302484653705188862e+02,1.454184649548704556e+03,1.005049057921475469e+05,9.320402634242940465e+00,4.859189619968608022e+05,4.306297589758988238e+02
2.981981981981982000e+16,9.519205147959127089e+00,1.058949994947677404e+08,2.647626986041408381e+05,7.528588498515976826e+05,4.254327959727349366e+02,1.435480401688985012e+03,9.366716519908524060e+04,9.805092545811834981e+00,4.859189619968608022e+05,4.258055981894547131e+02
3.081081081081081200e+16,9.979522805544958075e+00,1.112173700270362198e+08,2.756299135465204599e+05,7.906981602678146446e+05,4.208258244973466162e+02,1.417523134831186553e+03,8.755817860486423888e+04,1.029790463213298501e+01,4.859189619968608022e+05,4.211905928895799889e+02
3.180180180180180000e+16,1.044537145738489237e+01,1.166260374464232922e+08,2.865978652795269736e+05,8.291509970591380261e+05,4.164122188898097079e+02,1.400262140499673933e+03,8.207858201066017500e+04,1.079870717096512678e+01,4.859189619968608022e+05,4.167693728040786709e+02
3.279279279279279200e+16,1.091652992140759970e+01,1.221196462056024820e+08,2.976650613538390025e+05,8.682077229829591233e+05,4.121782072522590852e+02,1.383651698670330688e+03,7.714526021311270597e+04,1.130737464866689912e+01,4.859189619968608022e+05,4.125281320735100508e+02
3.378378378378378400e+16,1.139278285433612048e+01,1.276969027021594942e+08,3.088300764913882595e+05,9.078591411930581089e+05,4.081113775552821608e+02,1.367650444546124845e+03,7.268828218050333089e+04,1.182378728723699624e+01,4.859189619968608022e+05,4.084544283774782798e+02
3.477477477477477600e+16,1.187392039971510904e+01,1.333565706993752569e+08,3.200915476510939770e+05,9.480964626837321557e+05,4.042005080872597205e+02,1.352220832167206254e+03,6.864848606968282547e+04,1.234783062031252676e+01,4.859189619968608022e+05,4.045370128934926583e+02
3.576576576576576800e+16,1.235973787657204248e+01,1.390974672073961794e+08,3.314481695889837574e+05,9.889112770070402185e+05,4.004354231959625849e+02,1.337328677718855715e+03,6.497556193492819148e+04,1.287939511179595087e+01,4.859189619968608022e+05,4.007656856254557169e+02
3.675675675675675200e+16,1.285003550336058709e+01,1.449184587669338882e+08,3.428986908507860499e+05,1.030295525851821178e+06,3.968068699637453847e+02,1.322942768819835692e+03,6.162651885511753790e+04,1.341837581175314575e+01,4.859189619968608022e+05,3.971311717291494006e+02
3.774774774774774400e+16,1.334461815263115625e+01,1.508184580862806737e+08,3.544419101441007806e+05,1.072241479134610854e+06,3.933064123044044322e+02,1.309034528737868186e+03,5.856445128354175540e+04,1.396467204502599557e+01,4.859189619968608022e+05,3.936250153116410502e+02
3.873873873873873600e+16,1.384329513253373811e+01,1.567964209895901084e+08,3.660766730452061165e+05,1.114741713303491240e+06,3.899263396344179569e+02,1.295577726570046707e+03,5.575754000436389470e+04,1.451818712866575822e+01,4.859189619968608022e+05,3.902394878483757452e+02
3.972972972972972800e+16,1.434587999180813966e+01,1.628513436403317750e+08,3.778018690016866312e+05,1.157789091598280007e+06,3.866595877965593218e+02,1.282548226078650032e+03,5.317823829987042700e+04,1.507882811484554075e+01,4.859189619968608022e+05,3.869675088887157131e+02
4.072072072072072000e+16,1.485219034537727367e+01,1.689822600088134706e+08,3.896164285975871026e+05,1.201376746045925189e+06,3.834996703317511333e+02,1.269923767187450494e+03,5.080260528501139925e+04,1.564650555637162022e+01,4.859189619968608022e+05,3.838025771399168207e+02
4.171171171171171200e+16,1.536204771804723457e+01,1.751882395568617582e+08,4.015193210521559231e+05,1.245498060999772511e+06,3.804406185294702141e+02,1.257683775195848511e+03,4.860975690141144150e+04,1.622113329230202083e+01,4.859189619968608022e+05,3.807387103550502729e+02
4.270270270270270400e+16,1.587527740414550159e+01,1.814683851162867844e+08,4.135095519271359080e+05,1.290146658056547632e+06,3.774769289562793801e+02,1.245809193615319600e+03,4.658141152986961970e+04,1.680262825150803607e+01,4.859189619968608022e+05,3.777703927205020022e+02
4.369369369369369600e+16,1.639170834120767850e+01,1.878218309407643974e+08,4.255861610207076301e+05,1.335316382206242532e+06,3.746035173800243570e+02,1.234282337218454131e+03,4.470151211530969158e+04,1.739091027229301645e+01,4.859189619968608022e+05,3.748925286573316384e+02
4.468468468468468800e+16,1.691117299606064250e+01,1.942477409133242667e+08,4.377482204290351365e+05,1.381001289088274352e+06,3.718156781846186618e+02,1.223086762449015168e+03,4.295591048989591945e+04,1.798590193641891588e+01,4.859189619968608022e+05,3.721004021287135970e+02
4.567567567567568000e+16,1.743350726185403587e+01,2.007453068938166201e+08,4.499948327584672370e+05,1.427195633242835058e+06,3.691090485154039698e+02,1.212207152797922390e+03,4.133210251249738212e+04,1.858752841609413053e+01,4.859189619968608022e+05,3.693896406911994177e+02
4.666666666666666400e+16,1.795855036476705280e+01,2.073137471926119626e+08,4.623251294738460565e+05,1.473893857259676326e+06,3.664795765142873734e+02,1.201629217125266223e+03,3.981900492469041637e+04,1.919571733264927005e+01,4.859189619968608022e+05,3.667561836471201104e+02
4.765765765765765600e+16,1.848614477926905764e+01,2.139523051583971381e+08,4.747382693696736824e+05,1.521090581738070818e+06,3.639234931022630235e+02,1.191339599218141984e+03,3.840676660986799834e+04,1.981039862577752331e+01,4.859189619968608022e+05,3.641962537541550660e+02
4.864864864864864800e+16,1.901613615094388621e+01,2.206602478693315685e+08,4.872334371527534677e+05,1.568780595981604420e+06,3.614372868485091885e+02,1.181325797130954697e+03,3.708660834827411600e+04,2.043150443234551972e+01,4.859189619968608022e+05,3.617063320299270686e+02
4.963963963963964000e+16,1.954837322600118910e+01,2.274368649180341959e+08,4.998098421259975876e+05,1.616958849360066000e+06,3.590176815331749367e+02,1.171576091068626511e+03,3.585068627387593733e+04,2.105896897389205691e+01,4.859189619968608022e+05,3.592831352576068298e+02
5.063063063063063200e+16,2.008270778669864498e+01,2.342814672819274962e+08,5.124667169642149820e+05,1.665620443278169958e+06,3.566616160677341441e+02,1.162079478751926899e+03,3.469197512451319199e+04,2.169272845203034095e+01,4.859189619968608022e+05,3.569235958554489230e+02
5.162162162162162400e+16,2.061899459198514961e+01,2.411933862713782489e+08,5.252033165739580290e+05,1.714760623697381699e+06,3.543662264844155061e+02,1.152825617354102633e+03,3.360416808474760182e+04,2.233272095105353827e+01,4.859189619968608022e+05,3.546248438209484561e+02
5.261261261261261600e+16,2.115709132275232207e+01,2.481719725488784313e+08,5.380189170299175894e+05,1.764374774162802845e+06,3.521288297463177628e+02,1.143804771224316937e+03,3.258159058959332833e+04,2.297888634711838307e+01,4.859189619968608022e+05,3.523841905005310764e+02
5.360360360360360000e+16,2.169685853114839347e+01,2.552165952132172287e+08,5.509128145814804593e+05,1.814458409292095341e+06,3.499469091637055271e+02,1.135007764720169689e+03,3.161912591626701396e+04,2.363116622344604068e+01,4.859189619968608022e+05,3.501991139696714299e+02
5.459459459459459200e+16,2.223815959346871551e+01,2.623266409432049096e+08,5.638843247236924944e+05,1.865007168687813915e+06,3.478181012307103970e+02,1.126425939562072244e+03,3.071215076306166884e+04,2.428950379103750024e+01,4.859189619968608022e+05,3.480672458371488460e+02
5.558558558558558400e+16,2.278086066618902805e+01,2.695015131960638762e+08,5.769327813270613551e+05,1.916016811238371301e+06,3.457401837210967983e+02,1.118051116199298804e+03,2.985647931721279383e+04,2.495384381445037647e+01,4.859189619968608022e+05,3.459863593116558036e+02
5.657657657657657600e+16,2.332483064475932366e+01,2.767406314560793042e+08,5.900575358218542533e+05,1.967483209776331903e+06,3.437110649025975704e+02,1.109875558743220154e+03,2.904831456727081968e+04,2.562413254222957448e+01,4.859189619968608022e+05,3.439543583898783936e+02
5.756756756756756800e+16,2.386994112478435781e+01,2.840434305295270085e+08,6.032579564322967781e+05,2.019402346065716119e+06,3.417287737471642686e+02,1.101891943079515386e+03,2.828420576830627033e+04,2.630031764162288255e+01,4.859189619968608022e+05,3.419692680430595146e+02
5.855855855855856000e+16,2.441606636536783626e+01,2.914093598822785616e+08,6.165334274568561232e+05,2.071770306092712330e+06,3.397914510297845254e+02,1.094093327819404067e+03,2.756101131088049078e+04,2.698234813724802805e+01,4.859189619968608022e+05,3.400292252944078655e+02
5.954954954954955200e+16,2.496308325420384477e+01,2.988378830168192983e+08,6.298833485912268516e+05,2.124583275636591949e+06,3.378973412216946031e+02,1.086473127791542993e+03,2.687586603179917074e+04,2.767017435340920173e+01,4.859189619968608022e+05,3.381324710929256412e+02
6.054054054054054400e+16,2.551087127431130952e+01,3.063284768857113719e+08,6.433071342906898353e+05,2.177837536099741701e+06,3.360447850951796340e+02,1.079025089812081205e+03,2.622615255792422977e+04,2.836374785978808433e+01,4.859189619968608022e+05,3.362773429006273886e+02
6.153153153153153600e+16,2.605931247210804713e+01,3.138806313388089538e+08,6.568042131689777598e+05,2.231529460577644408e+06,3.342322129669892092e+02,1.071743270501415509e+03,2.560947601858148846e+04,2.906302142026009250e+01,4.859189619968608022e+05,3.344622679199827644e+02
6.252252252252252000e+16,2.660829142665740576e+01,3.214938486017668843e+08,6.703740274309682427e+05,2.285655510151345283e+06,3.324581385159195861e+02,1.064622015943118640e+03,2.502364171715638076e+04,2.976794894460804031e+01,4.859189619968608022e+05,3.326857568969644490e+02
6.351351351351351200e+16,2.715769521991004964e+01,3.291676427836011052e+08,6.840160323368292302e+05,2.340212230386459734e+06,3.307211531175331061e+02,1.057655943003934681e+03,2.446663536885385474e+04,3.047848544292603279e+01,4.859189619968608022e+05,3.309463984425215131e+02
6.450450450450450400e+16,2.770741340778628015e+01,3.369015394112535715e+08,6.977296956954641500e+05,2.395196248024168890e+06,3.290199206454346950e+02,1.050839922154133319e+03,2.393660557382583647e+04,3.119458698252348938e+01,4.859189619968608022e+05,3.292428538217658911e+02
6.549549549549549600e+16,2.825733799196211393e+01,3.446950749892849326e+08,7.115144973850504030e+05,2.450604267850866541e+06,3.273531726941745887e+02,1.044169061645355896e+03,2.343184824196265254e+04,3.191621064715601364e+01,4.859189619968608022e+05,3.275738521658245190e+02
6.648648648648648800e+16,2.880736339223801679e+01,3.525477965829805136e+08,7.253699288990406785e+05,2.506433069734252058e+06,3.257197041837775942e+02,1.037638692918694687e+03,2.295079272540111560e+04,3.264331449842413946e+01,4.859189619968608022e+05,3.259381860662533086e+02
6.747747747747748000e+16,2.935738641938254290e+01,3.604592614232892990e+08,7.392954929157228908e+05,2.562679505814649165e+06,3.241183693102262851e+02,1.031244357129435912e+03,2.249198944852141358e+04,3.337585753919346843e+01,4.859189619968608022e+05,3.243347075162491251e+02
6.846846846846847200e+16,2.990730624835730111e+01,3.684290365321488976e+08,7.532907028899245197e+05,2.619340497841269709e+06,3.225480778100383077e+02,1.024981792686947529e+03,2.205409885380411652e+04,3.411379967890268006e+01,4.859189619968608022e+05,3.227623241667181446e+02
6.945945945945945600e+16,3.045702439183994414e+01,3.764566983668650985e+08,7.673550826653613476e+05,2.676413034643921535e+06,3.210077915104165527e+02,1.018846923718792709e+03,2.163588150626714196e+04,3.485710170063566693e+01,4.859189619968608022e+05,3.212199958686063042e+02
7.045045045045044800e+16,3.100644467397292203e+01,3.845418324823142290e+08,7.814881661062969361e+05,2.733894169731453992e+06,3.194965211394155631e+02,1.012835849377511408e+03,2.123618922002131148e+04,3.560572522984392663e+01,4.859189619968608022e+05,3.197067314758709244e+02
7.144144144144144000e+16,3.155547320427535141e+01,3.926840332098400593e+08,7.956894967473116703e+05,2.791781019008872099e+06,3.180133233731754672e+02,1.006944833916794778e+03,2.085395708823706082e+04,3.635963270461483177e+01,4.859189619968608022e+05,3.182215858860868138e+02
7.243243243243243200e+16,3.210401835166339168e+01,4.008829033517962098e+08,8.099586274599881144e+05,2.850070758605695795e+06,3.165572980995862054e+02,1.001170297471104163e+03,2.048819631309627584e+04,3.711878734738854746e+01,4.859189619968608022e+05,3.167636572979972698e+02
7.342342342342342400e+16,3.265199071853268009e+01,4.091380538907691240e+08,8.242951201357062673e+05,2.908760622808679473e+06,3.151275858798014156e+02,9.955088074793043234e+02,2.013798774539031001e+04,3.788315313803419571e+01,4.859189619968608022e+05,3.153320846673838673e+02
7.441441441441441600e+16,3.319930311486300667e+01,4.174491037125852704e+08,8.386985453830849146e+05,2.967847902092542034e+06,3.137233655908394780e+02,9.899570706986514779e+02,1.980247605473983276e+04,3.865269478820236060e+01,4.859189619968608022e+05,3.139260453444497898e+02
7.540540540540540800e+16,3.374587053231221034e+01,4.258156793422753811e+08,8.531684822397859534e+05,3.027329941242804751e+06,3.123438522341342605e+02,9.845119257606384053e+02,1.948086446114192222e+04,3.942737771687735915e+01,4.859189619968608022e+05,3.125447528775422938e+02
7.639639639639640000e+16,3.429161011827131489e+01,4.342374146922243237e+08,8.677045178973458242e+05,3.087204137565270998e+06,3.109882948963422109e+02,9.791703362247940277e+02,1.917240996700077085e+04,4.020716802705782555e+01,4.859189619968608022e+05,3.111874549694877601e+02
7.738738738738739200e+16,3.483644114985868612e+01,4.427139508217966557e+08,8.823062474386318354e+05,3.147467939177080989e+06,3.096559748500076807e+02,9.739293840906308333e+02,1.887641903609133442e+04,4.099203248349972029e+01,4.859189619968608022e+05,3.098534315741092087e+02
7.837837837837836800e+16,3.538028500783506303e+01,4.512449357077689767e+08,8.969732735868683085e+05,3.208118843374609016e+06,3.083462037828373354e+02,9.687862637316127348e+02,1.859224367226770482e+04,4.178193849146011729e+01,4.859189619968608022e+05,3.085419931216515579e+02
7.936936936936937600e+16,3.592306515042605497e+01,4.598300240249577761e+08,9.117052064658767777e+05,3.269154395073842723e+06,3.070583221453738361e+02,9.637382762183027580e+02,1.831927785624840908e+04,4.257685407638498276e+01,4.859189619968608022e+05,3.072524788628786609e+02
8.036036036036035200e+16,3.646470708704183039e+01,4.684688769364634752e+08,9.265016633706514258e+05,3.330572185319117736e+06,3.057916976077830782e+02,9.587828240008074090e+02,1.805695430362114348e+04,4.337674786448738473e+01,4.859189619968608022e+05,3.059842553225341817e+02
8.135135135135136000e+16,3.700513835188727541e+01,4.771611618929981589e+08,9.413622685479542706e+05,3.392369849856454413e+06,3.045457236173024285e+02,9.539174059232740319e+02,1.780474151142919800e+04,4.418158906416650211e+01,4.859189619968608022e+05,3.047367148536940249e+02
8.234234234234233600e+16,3.754428847745946740e+01,4.859065524407960176e+08,9.562866529860291630e+05,3.454545067767885514e+06,3.033198180486484148e+02,9.491396125456044501e+02,1.756214106436722068e+04,4.499134744822185183e+01,4.859189619968608022e+05,3.035092742852891661e+02
8.333333333333332800e+16,3.808208896793075837e+01,4.947047280376414061e+08,9.712744542133742943e+05,3.517095560163524002e+06,3.021134219403532484e+02,9.444471217496853797e+02,1.732868517485689881e+04,4.580599333681866625e+01,4.859189619968608022e+05,3.023013736557526840e+02
8.432432432432432000e+16,3.861847327241915906e+01,5.035553738765774369e+08,9.863253161057279212e+05,3.580019088928205892e+06,3.009259983106116465e+02,9.398376946093787865e+02,1.710393443408375970e+04,4.662549758116458776e+01,4.859189619968608022e+05,3.011124750263559804e+02
8.531531531531531200e+16,3.915337675814944873e+01,5.124581807168867588e+08,1.001438888700964046e+06,3.643313455519873183e+06,2.997570310467641548e+02,9.353091715052720474e+02,1.688747575359406255e+04,4.744983154785990109e+01,4.859189619968608022e+05,2.999420613683477086e+02
8.630630630630630400e+16,3.968673668351021178e+01,5.214128447219680548e+08,1.016614828021563007e+06,3.706976499816938769e+06,2.986060238630444132e+02,9.308594684667709771e+02,1.667892047922033089e+04,4.827896710388595380e+01,4.859189619968608022e+05,2.987896355185085895e+02
8.729729729729729600e+16,4.021849217101350860e+01,5.304190673037444949e+08,1.031852795904112514e+06,3.771006099012118299e+06,2.974724993216608482e+02,9.264865737255659042e+02,1.647790266104711191e+04,4.911287660219858253e+01,4.859189619968608022e+05,2.976547191981828746e+02
8.828828828828828800e+16,4.074858418016568606e+01,5.394765549732739925e+08,1.047152459835633636e+06,3.835400166550348513e+06,2.963559979126973758e+02,9.221885444657793869e+02,1.628407746485200187e+04,4.995153286789575020e+01,4.859189619968608022e+05,2.965368520912588792e+02
8.927927927927928000e+16,4.127695548025846506e+01,5.485850191972442865e+08,1.062513492796312785e+06,3.900156651108540595e+06,2.952560771886805355e+02,9.179635037573126510e+02,1.609711971194340185e+04,5.079490918493002738e+01,4.859189619968608022e+05,2.954355909769371351e+02
9.027027027027027200e+16,4.180355062309111958e+01,5.577441762600616217e+08,1.077935573108187411e+06,3.965273535615097731e+06,2.941723109499988027e+02,9.138096376599689847e+02,1.591672253568201268e+04,5.164297928333905219e+01,4.859189619968608022e+05,2.943505089134628179e+02
9.126126126126126400e+16,4.232831591563468265e+01,5.669537471312503815e+08,1.093418384289816953e+06,4.030748836307202000e+06,2.931042884776661026e+02,9.097251924869108279e+02,1.574259614415095348e+04,5.249571732696765736e+01,4.859189619968608022e+05,2.932811944693062856e+02
9.225225225225225600e+16,4.285119939265064204e+01,5.762134573379110098e+08,1.108961614916363033e+06,4.096580601824040990e+06,2.920516138101947377e+02,9.057084722169032602e+02,1.557446667949195762e+04,5.335309790165844390e+01,4.859189619968608022e+05,2.922272509985496072e+02
9.324324324324324800e+16,4.337215078927638245e+01,5.855230368419800997e+08,1.124564958484852454e+06,4.162766912334216759e+06,2.910139050615998713e+02,9.017578360455977418e+02,1.541207516538091477e+04,5.421509600388706218e+01,4.859189619968608022e+05,2.911882959574945176e+02
9.423423423423424000e+16,4.389112151359078240e+01,5.948822199220768213e+08,1.140228113284550374e+06,4.229305878695705906e+06,2.899907937777867915e+02,8.978716960668722322e+02,1.525517653493717444e+04,5.508168702982194276e+01,4.859189619968608022e+05,2.901639602597360295e+02
9.522522522522523200e+16,4.440806461917318870e+01,6.042907450597038269e+08,1.155950782272088807e+06,4.296195641646822914e+06,2.889819243287808490e+02,8.940485150758922828e+02,1.510353873212555845e+04,5.595284676478740238e+01,4.859189619968608022e+05,2.891538876671568801e+02
9.621621621621622400e+16,4.492293477766956755e+01,6.137483548296072483e+08,1.171732672950817505e+06,4.363434371026734821e+06,2.879869533344559045e+02,8.902868044862044599e+02,1.495694188035747538e+04,5.682855137311177884e+01,4.859189619968608022e+05,2.881577342144922795e+02
9.720720720720720000e+16,4.543568825137970180e+01,6.232547957940982580e+08,1.187573497255124617e+06,4.431020265024141409e+06,2.870055491215906045e+02,8.865851223537213173e+02,1.481517751262158163e+04,5.770877738834244752e+01,4.859189619968608022e+05,2.871751676652900755e+02
9.819819819819819200e+16,4.594628286587936117e+01,6.328098184011579752e+08,1.203472971438121749e+06,4.498951549452850595e+06,2.860373912102428449e+02,8.829420715009944161e+02,1.467804785798209195e+04,5.859350170381092937e+01,4.859189619968608022e+05,2.862058669972517464e+02
9.918918918918918400e+16,4.645467798269140758e+01,6.424131768861476183e+08,1.219430815963867819e+06,4.567226477052988485e+06,2.850821698275826179e+02,8.793562977356234569e+02,1.454536517978179108e+04,5.948270156353219562e+01,4.859189619968608022e+05,2.852495219150904973e+02
1.001801801801801760e+17,4.696083447201954897e+01,6.520646291769664288e+08,1.235446755402973387e+06,4.635843326816725545e+06,2.841395854474557723e+02,8.758264881571194564e+02,1.441695116131031318e+04,6.037635455342284274e+01,4.859189619968608022e+05,2.843058323891750092e+02
1.011711711711711680e+17,4.746471468555889572e+01,6.617639368025023937e+08,1.251520518332086969e+06,4.704800403337402269e+06,2.832093483540785996e+02,8.723513695469156346e+02,1.429263633508468229e+04,6.127443859282431760e+01,4.859189619968608022e+05,2.833745082183548902e+02
1.021621621621621600e+17,4.796628242939634390e+01,6.715108648042262793e+08,1.267651837236553896e+06,4.774096036181016825e+06,2.822911782283757702e+02,8.689297068366014400e+02,1.417225955223823075e+04,6.217693192631728039e+01,4.859189619968608022e+05,2.824552686154777916e+02
1.031531531531531520e+17,4.846550293701471901e+01,6.813051816507993937e+08,1.283840448416511994e+06,4.843728579279121011e+06,2.813848037555791848e+02,8.655603016497964290e+02,1.405566748882803404e+04,6.308381311581477746e+01,4.859189619968608022e+05,2.815478418142117221e+02
1.041441441441441440e+17,4.896234284241334933e+01,6.911466591555557251e+08,1.300086091896130238e+06,4.913696410342166200e+06,2.804899622528022292e+02,8.622419909133926694e+02,1.394271418615442417e+04,6.399506103292184633e+01,4.859189619968608022e+05,2.806519646958849989e+02
1.051351351351351360e+17,4.945677015335803617e+01,7.010350723967415094e+08,1.316388511335813673e+06,4.983997930292448029e+06,2.796063993153949809e+02,8.589736455341795818e+02,1.383326062243778324e+04,6.491065485155016290e+01,4.859189619968608022e+05,2.797673824351463168e+02
1.061261261261261280e+17,4.994875422477290527e+01,7.109701996403914690e+08,1.332747453947326634e+06,5.054631562715792097e+06,2.787338684809637925e+02,8.557541691371371826e+02,1.372717431343263343e+04,6.583057404077699459e+01,4.859189619968608022e+05,2.788938481633261972e+02
1.071171171171171200e+17,5.043826573228614052e+01,7.209518222657318115e+08,1.349162670411610743e+06,5.125595753331212327e+06,2.778721309100191093e+02,8.525824968619390347e+02,1.362432893976418563e+04,6.675479835793815653e+01,4.859189619968608022e+05,2.780311226484607232e+02
1.081081081081081120e+17,5.092527664594135217e+01,7.309797246930050850e+08,1.365633914799336810e+06,5.196888969477779232e+06,2.770209550822820574e+02,8.494575942144051623e+02,1.352460399896358649e+04,6.768330784194493788e+01,4.859189619968608022e+05,2.771789739910074104e+02
1.090990990990991040e+17,5.140976020408592007e+01,7.410536943136157990e+08,1.382160944493919145e+06,5.268509699617994018e+06,2.761801165077474138e+02,8.463784559698983685e+02,1.342788448034786234e+04,6.861608280681630845e+01,4.859189619968608022e+05,2.763371773343469613e+02
1.100900900900900960e+17,5.189169088744715452e+01,7.511735214225020409e+08,1.398743520117075182e+06,5.340456452856981196e+06,2.753493974516576941e+02,8.433441051258116659e+02,1.333406056104509662e+04,6.955310383541687713e+01,4.859189619968608022e+05,2.755055145892252426e+02
1.110810810810810880e+17,5.237104439340662765e+01,7.613389991526417732e+08,1.415381405456539243e+06,5.412727758476876654e+06,2.745285866726018185e+02,8.403535919005047390e+02,1.324302732160882988e+04,7.049435177339277914e+01,4.859189619968608022e+05,2.746837741713470109e+02
1.120720720720720800e+17,5.284779761048298496e+01,7.715499234116115570e+08,1.432074367396235000e+06,5.485322165485771373e+06,2.737174791730001857e+02,8.374059927762017423e+02,1.315468447978862787e+04,7.143980772329742024e+01,4.859189619968608022e+05,2.738717507513808869e+02
