x	Ec	Ev	Ef	n	p
0.000000	2.500000	-3.223500	0.000000	1.332990e-007	1.660711e-035
5.000000	2.388399	-3.335101	0.000000	3.400786e-007	2.270685e-037
10.000000	2.279966	-3.443534	0.000000	2.427353e-006	3.506885e-039
15.000000	2.174698	-3.548802	0.000000	9.355759e-008	6.117472e-041
20.000000	2.072596	-3.650904	0.000000	1.829951e-005	1.205291e-042
25.000000	1.973658	-3.749842	0.000000	2.015533e-005	2.682042e-044
30.000000	1.877883	-3.845617	0.000000	2.454037e-005	6.740272e-046
35.000000	1.785270	-3.938230	0.000000	5.517846e-005	1.912988e-047
40.000000	1.695819	-4.027681	0.000000	3.374162e-005	6.131336e-049
45.000000	1.609529	-4.113971	0.000000	1.284718e-004	2.219177e-050
50.000000	1.526398	-4.197102	0.000000	1.298580e-003	9.070037e-052
55.000000	1.446427	-4.277073	0.000000	1.501843e-002	4.185942e-053
60.000000	1.369614	-4.353886	0.000000	1.551685e-001	2.181384e-054
65.000000	1.295958	-4.427542	0.000000	1.436517e+000	1.283554e-055
70.000000	1.225459	-4.498041	0.000000	1.192065e+001	8.527636e-057
75.000000	1.158117	-4.565383	0.000000	8.884566e+001	6.396838e-058
80.000000	1.093930	-4.629570	0.000000	5.963309e+002	5.417704e-059
85.000000	1.032899	-4.690601	0.000000	3.615966e+003	5.180483e-060
90.000000	0.975022	-4.748478	0.000000	1.987278e+004	5.592720e-061
95.000000	0.920300	-4.803200	0.000000	9.927758e+004	6.816597e-062
100.000000	0.868732	-4.854768	0.000000	4.518085e+005	9.379912e-063
105.000000	0.820319	-4.903181	0.000000	1.875616e+006	1.457177e-063
110.000000	0.775059	-4.948441	0.000000	7.106546e+006	2.555674e-064
115.000000	0.732952	-4.990548	0.000000	2.457583e+007	5.060299e-065
120.000000	0.694000	-5.029500	0.000000	7.755185e+007	1.131159e-065
125.000000	0.658200	-5.065300	0.000000	2.232437e+008	2.854619e-066
130.000000	0.625555	-5.097945	0.000000	5.860623e+008	8.133004e-067
135.000000	0.596063	-5.127437	0.000000	1.402732e+009	2.615982e-067
140.000000	0.569726	-5.153774	0.000000	3.060374e+009	9.499551e-068
145.000000	0.546543	-5.176957	0.000000	6.084987e+009	3.894579e-068
150.000000	0.526514	-5.196986	0.000000	1.102449e+010	1.802655e-068
155.000000	0.509641	-5.213859	0.000000	1.819742e+010	9.420334e-069
160.000000	0.495923	-5.227577	0.000000	2.736288e+010	5.558135e-069
165.000000	0.485361	-5.238139	0.000000	3.747780e+010	3.702624e-069
170.000000	0.477956	-5.245544	0.000000	4.675495e+010	2.784951e-069
175.000000	0.473709	-5.249791	0.000000	5.314766e+010	2.365174e-069
180.000000	0.472619	-5.250881	0.000000	5.531885e+010	2.268075e-069
185.000000	0.474687	-5.248813	0.000000	5.544192e+010	2.455913e-069
190.000000	0.479915	-5.243585	0.000000	7.848574e+010	3.002908e-069
190.100000	0.480020	-5.243480	0.000000	8.018818e+010	3.015009e-069
190.200000	0.480125	-5.243375	0.000000	8.197940e+010	3.027159e-069
190.300000	0.480229	-5.243271	0.000000	8.386363e+010	3.039358e-069
190.400000	0.480334	-5.243166	0.000000	8.584531e+010	3.051605e-069
190.500000	0.480438	-5.243062	0.000000	8.792908e+010	3.063903e-069
190.600000	0.480543	-5.242957	0.000000	9.011981e+010	3.076249e-069
190.700000	0.480647	-5.242853	0.000000	9.242261e+010	3.088646e-069
190.800000	0.480752	-5.242748	0.000000	9.484282e+010	3.101092e-069
190.900000	0.480857	-5.242643	0.000000	9.738605e+010	3.113589e-069
191.000000	0.480961	-5.242539	0.000000	1.000582e+011	3.126136e-069
191.100000	0.481066	-5.242434	0.000000	1.028653e+011	3.138734e-069
191.200000	0.481170	-5.242330	0.000000	1.058139e+011	3.151382e-069
191.300000	0.481275	-5.242225	0.000000	1.089108e+011	3.164081e-069
191.400000	0.481379	-5.242121	0.000000	1.121630e+011	3.176832e-069
191.500000	0.481484	-5.242016	0.000000	1.155778e+011	3.189634e-069
191.600000	0.481589	-5.241911	0.000000	1.191632e+011	3.202487e-069
191.700000	0.481693	-5.241807	0.000000	1.229272e+011	3.215392e-069
191.800000	0.481798	-5.241702	0.000000	1.268784e+011	3.228349e-069
191.900000	0.481902	-5.241598	0.000000	1.310256e+011	3.241359e-069
192.000000	0.482007	-5.241493	0.000000	1.353783e+011	3.254421e-069
