x	Ec	Ev	Ef	n	p
219.800000	0.385280	-5.894720	0.000000	4.190027e+019	3.992132e-080
219.900000	0.382925	-5.897075	0.000000	4.389748e+019	3.646506e-080
220.000000	-0.435499	-5.486999	0.000000	3.793811e+019	2.580120e-073
230.000000	-0.176009	-5.227509	0.000000	7.346684e+019	5.572574e-069
240.000000	-0.070198	-5.121698	0.000000	2.457066e+019	3.262076e-067
250.000000	-0.015786	-5.067286	0.000000	6.476552e+018	2.644659e-066
260.000000	0.025077	-5.026423	0.000000	1.990360e+018	1.273282e-065
270.000000	0.061775	-4.989725	0.000000	6.441814e+017	5.223055e-065
280.000000	0.097126	-4.954374	0.000000	1.940720e+017	2.034290e-064
290.000000	0.132071	-4.919429	0.000000	5.450078e+016	7.800442e-064
300.000000	0.166902	-4.884598	0.000000	1.472389e+016	2.977974e-063
310.000000	0.201702	-4.849798	0.000000	3.909352e+015	1.135555e-062
320.000000	0.236494	-4.815006	0.000000	1.030463e+015	4.328710e-062
330.000000	0.271284	-4.780216	0.000000	2.708182e+014	1.649958e-061
340.000000	0.306073	-4.745427	0.000000	7.109354e+013	6.288948e-061
350.000000	0.340862	-4.710638	0.000000	1.865555e+013	2.397069e-060
360.000000	0.375651	-4.675849	0.000000	4.894740e+012	9.136554e-060
370.000000	0.410440	-4.641060	0.000000	1.284204e+012	3.482444e-059
380.000000	0.445229	-4.606271	0.000000	3.369254e+011	1.327351e-058
390.000000	0.480017	-4.571483	0.000000	8.839589e+010	5.059265e-058
400.000000	0.514806	-4.536694	0.000000	2.319156e+010	1.928364e-057
410.000000	0.549595	-4.501905	0.000000	6.084542e+009	7.350058e-057
420.000000	0.584384	-4.467116	0.000000	1.596340e+009	2.801512e-056
430.000000	0.619173	-4.432327	0.000000	4.188166e+008	1.067810e-055
440.000000	0.653962	-4.397538	0.000000	1.098793e+008	4.070012e-055
450.000000	0.688751	-4.362749	0.000000	2.882772e+007	1.551306e-054
460.000000	0.723540	-4.327960	0.000000	7.562393e+006	5.912880e-054
470.000000	0.758329	-4.293171	0.000000	1.983936e+006	2.253724e-053
480.000000	0.793118	-4.258382	0.000000	5.201331e+005	8.590181e-053
490.000000	0.827907	-4.223593	0.000000	1.363648e+005	3.274191e-052
500.000000	0.862696	-4.188804	0.000000	3.554727e+004	1.247974e-051
510.000000	0.897485	-4.154015	0.000000	8.808272e+003	4.756717e-051
520.000000	0.932274	-4.119226	0.000000	1.927813e+003	1.813047e-050
530.000000	0.967063	-4.084437	0.000000	3.527746e+002	6.910518e-050
540.000000	1.001852	-4.049648	0.000000	5.280103e+001	2.633979e-049
550.000000	1.036640	-4.014860	0.000000	6.460880e+000	1.003954e-048
560.000000	1.071429	-3.980071	0.000000	6.522521e-001	3.826622e-048
570.000000	1.106218	-3.945282	0.000000	5.499817e-002	1.458536e-047
580.000000	1.141007	-3.910493	0.000000	3.922426e-003	5.559284e-047
590.000000	1.175796	-3.875704	0.000000	2.394194e-004	2.118949e-046
600.000000	1.210585	-3.840915	0.000000	1.264161e-005	8.076481e-046
610.000000	1.245374	-3.806126	0.000000	5.829484e-007	3.078391e-045
620.000000	1.280163	-3.771337	0.000000	2.367732e-008	1.173344e-044
630.000000	1.314952	-3.736548	0.000000	8.534835e-010	4.472261e-044
640.000000	1.349741	-3.701759	0.000000	2.748858e-011	1.704625e-043
650.000000	1.384530	-3.666970	0.000000	7.958555e-013	6.497263e-043
660.000000	1.419319	-3.632181	0.000000	2.082612e-014	2.476464e-042
670.000000	1.454108	-3.597392	0.000000	4.950117e-016	9.439168e-042
680.000000	1.488897	-3.562603	0.000000	1.073491e-017	3.597786e-041
690.000000	1.523686	-3.527814	0.000000	2.132693e-019	1.371314e-040
700.000000	1.558474	-3.493026	0.000000	3.896064e-021	5.226834e-040
710.000000	1.593263	-3.458237	0.000000	6.567191e-023	1.992234e-039
720.000000	1.628052	-3.423448	0.000000	1.024613e-024	7.593500e-039
730.000000	1.662841	-3.388659	0.000000	1.484000e-026	2.894301e-038
740.000000	1.697630	-3.353870	0.000000	2.000674e-028	1.103177e-037
750.000000	1.732419	-3.319081	0.000000	2.516975e-030	4.204816e-037
760.000000	1.767208	-3.284292	0.000000	2.961819e-032	1.602687e-036
770.000000	1.801997	-3.249503	0.000000	3.267125e-034	6.108721e-036
780.000000	1.836786	-3.214714	0.000000	3.385244e-036	2.328370e-035
790.000000	1.871575	-3.179925	0.000000	3.301155e-038	8.874698e-035
800.000000	1.906364	-3.145136	0.000000	3.035135e-040	3.382636e-034
810.000000	1.941153	-3.110347	0.000000	2.635513e-042	1.289309e-033
820.000000	1.975942	-3.075558	0.000000	2.164833e-044	4.914264e-033
830.000000	2.010731	-3.040769	0.000000	1.684668e-046	1.873097e-032
840.000000	2.045520	-3.005980	0.000000	1.243823e-048	7.139402e-032
850.000000	2.080309	-2.971191	0.000000	8.724655e-051	2.721219e-031
860.000000	2.115097	-2.936403	0.000000	5.821625e-053	1.037206e-030
870.000000	2.149886	-2.901614	0.000000	3.699813e-055	3.953364e-030
880.000000	2.184675	-2.866825	0.000000	2.242139e-057	1.506844e-029
890.000000	2.219464	-2.832036	0.000000	1.297107e-059	5.743414e-029
900.000000	2.254253	-2.797247	0.000000	7.171025e-062	2.189131e-028
910.000000	2.289042	-2.762458	0.000000	3.792443e-064	8.343983e-028
920.000000	2.323831	-2.727669	0.000000	1.920486e-066	3.180351e-027
930.000000	2.358620	-2.692880	0.000000	9.320942e-069	1.212207e-026
940.000000	2.393409	-2.658091	0.000000	4.339621e-071	4.620387e-026
