x	Ec	Ev	Ef	n	p
565.000000	1.491419	-3.560081	0.000000	1.675861e-012	3.964300e-041
570.000000	1.515795	-3.535705	0.000000	1.985974e-013	1.012371e-040
575.000000	1.540172	-3.511328	0.000000	2.261516e-014	2.585311e-040
580.000000	1.564548	-3.486952	0.000000	2.476903e-015	6.602157e-040
585.000000	1.588924	-3.462576	0.000000	2.611416e-016	1.686005e-039
590.000000	1.613300	-3.438200	0.000000	2.652522e-017	4.305584e-039
595.000000	1.637677	-3.413823	0.000000	2.597762e-018	1.099525e-038
600.000000	1.662053	-3.389447	0.000000	2.454846e-019	2.807878e-038
605.000000	1.686429	-3.365071	0.000000	2.239991e-020	7.170532e-038
610.000000	1.710806	-3.340694	0.000000	1.974991e-021	1.831152e-037
615.000000	1.735182	-3.316318	0.000000	1.683713e-022	4.676249e-037
620.000000	1.759558	-3.291942	0.000000	1.388772e-023	1.194182e-036
625.000000	1.783935	-3.267565	0.000000	1.108967e-024	3.049606e-036
630.000000	1.808311	-3.243189	0.000000	8.577978e-026	7.787838e-036
635.000000	1.832687	-3.218813	0.000000	6.430948e-027	1.988795e-035
640.000000	1.857064	-3.194436	0.000000	4.675459e-028	5.078823e-035
645.000000	1.881440	-3.170060	0.000000	3.298068e-029	1.296989e-034
650.000000	1.905816	-3.145684	0.000000	2.258395e-030	3.312145e-034
655.000000	1.930193	-3.121307	0.000000	1.501952e-031	8.458287e-034
660.000000	1.954569	-3.096931	0.000000	9.705813e-033	2.160009e-033
665.000000	1.978945	-3.072555	0.000000	6.097112e-034	5.516055e-033
670.000000	2.003322	-3.048178	0.000000	3.724972e-035	1.408646e-032
675.000000	2.027698	-3.023802	0.000000	2.214178e-036	3.597285e-032
680.000000	2.052074	-2.999426	0.000000	1.281064e-037	9.186454e-032
685.000000	2.076451	-2.975049	0.000000	7.217227e-039	2.345962e-031
690.000000	2.100827	-2.950673	0.000000	3.960757e-040	5.990928e-031
695.000000	2.125203	-2.926297	0.000000	2.118161e-041	1.529915e-030
700.000000	2.149580	-2.901920	0.000000	1.104235e-042	3.906972e-030
705.000000	2.173956	-2.877544	0.000000	5.614493e-044	9.977309e-030
710.000000	2.198332	-2.853168	0.000000	2.783946e-045	2.547924e-029
715.000000	2.222708	-2.828792	0.000000	1.349443e-046	6.506683e-029
720.000000	2.247085	-2.804415	0.000000	6.368771e-048	1.661624e-028
725.000000	2.271461	-2.780039	0.000000	3.059957e-049	4.243321e-028
730.000000	2.295837	-2.755663	0.000000	1.386682e-050	1.083625e-027
735.000000	2.320214	-2.731286	0.000000	1.056720e-051	2.767273e-027
740.000000	2.344590	-2.706910	0.000000	2.661911e-053	7.066838e-027
745.000000	2.368966	-2.682534	0.000000	8.418858e-054	1.804672e-026
750.000000	2.393343	-2.658157	0.000000	1.710660e-055	4.608625e-026
755.000000	2.417719	-2.633781	0.000000	3.350753e-054	1.176913e-025
760.000000	2.442095	-2.609405	0.000000	6.170371e-056	3.005506e-025
765.000000	2.466472	-2.585028	0.000000	1.267425e-055	7.675217e-025
770.000000	2.490848	-2.560652	0.000000	1.844920e-056	1.960035e-024
775.000000	2.515224	-2.536276	0.000000	4.808585e-057	5.005378e-024
780.000000	2.539601	-2.511899	0.000000	2.556204e-057	1.278233e-023
785.000000	2.563977	-2.487523	0.000000	4.335161e-057	3.264248e-023
790.000000	2.588353	-2.463147	0.000000	3.172939e-058	8.335971e-023
795.000000	2.612730	-2.438770	0.000000	3.789378e-060	2.128773e-022
800.000000	2.637106	-2.414394	0.000000	7.207469e-059	5.436287e-022
805.000000	2.661482	-2.390018	0.000000	3.256323e-057	1.388275e-021
810.000000	2.685859	-2.365641	0.000000	6.148051e-057	3.545264e-021
815.000000	2.710235	-2.341265	0.000000	7.233174e-057	9.053608e-021
820.000000	2.734611	-2.316889	0.000000	2.719834e-057	2.312037e-020
825.000000	2.758987	-2.292513	0.000000	2.306721e-057	5.904293e-020
830.000000	2.783364	-2.268136	0.000000	7.218002e-058	1.507791e-019
835.000000	2.807740	-2.243760	0.000000	1.583221e-058	3.850473e-019
840.000000	2.832116	-2.219384	0.000000	3.162164e-058	9.833027e-019
845.000000	2.856493	-2.195007	0.000000	6.764392e-059	2.511079e-018
850.000000	2.880869	-2.170631	0.000000	4.973750e-059	6.412589e-018
855.000000	2.905245	-2.146255	0.000000	6.660402e-060	1.637595e-017
860.000000	2.929622	-2.121878	0.000000	2.993864e-062	4.181958e-017
865.000000	2.953998	-2.097502	0.000000	2.046973e-061	1.067954e-016
870.000000	2.978374	-2.073126	0.000000	6.334149e-062	2.727256e-016
875.000000	3.002751	-2.048749	0.000000	1.645494e-063	6.964644e-016
880.000000	3.027127	-2.024373	0.000000	3.242672e-065	1.778574e-015
885.000000	3.051503	-1.999997	0.000000	2.332700e-064	4.541979e-015
890.000000	3.075880	-1.975620	0.000000	8.418292e-066	1.159894e-014
895.000000	3.100256	-1.951244	0.000000	7.102774e-065	2.962043e-014
900.000000	3.124632	-1.926868	0.000000	1.553605e-065	7.564225e-014
905.000000	3.149009	-1.902491	0.000000	1.434630e-066	1.931691e-013
910.000000	3.173385	-1.878115	0.000000	3.769226e-068	4.932995e-013
915.000000	3.197761	-1.853739	0.000000	1.167749e-068	1.259748e-012
920.000000	3.222138	-1.829362	0.000000	4.279364e-070	3.217043e-012
925.000000	3.246514	-1.804986	0.000000	4.172541e-070	8.215424e-012
930.000000	3.270890	-1.780610	0.000000	1.626502e-070	2.097988e-011
935.000000	3.295266	-1.756234	0.000000	1.065303e-071	5.357673e-011
940.000000	3.319643	-1.731857	0.000000	3.741136e-073	1.368199e-010
945.000000	3.344019	-1.707481	0.000000	9.917639e-074	3.493996e-010
950.000000	3.368395	-1.683105	0.000000	5.739497e-077	8.922684e-010
955.000000	3.392772	-1.658728	0.000000	5.863243e-076	2.278603e-009
