x	Ec	Ev	Ef	n	p
194.800000	0.388904	-5.334596	0.000000	1.659921e+013	9.064086e-071
194.900000	0.388960	-5.334540	0.000000	1.726422e+013	9.083481e-071
195.000000	0.389015	-5.334485	0.000000	1.795826e+013	9.102917e-071
195.100000	0.389071	-5.334429	0.000000	1.868262e+013	9.122395e-071
195.200000	0.389127	-5.334373	0.000000	1.943861e+013	9.141914e-071
195.300000	0.389182	-5.334318	0.000000	2.022760e+013	9.161475e-071
195.400000	0.389238	-5.334262	0.000000	2.105103e+013	9.181079e-071
195.500000	0.389293	-5.334207	0.000000	2.191041e+013	9.200724e-071
195.600000	0.389349	-5.334151	0.000000	2.280729e+013	9.220411e-071
195.700000	0.389404	-5.334096	0.000000	2.374332e+013	9.240140e-071
195.800000	0.389460	-5.334040	0.000000	2.472019e+013	9.259911e-071
195.900000	0.389516	-5.333984	0.000000	2.573969e+013	9.279725e-071
196.000000	0.389571	-5.333929	0.000000	2.680367e+013	9.299581e-071
196.100000	0.389627	-5.333873	0.000000	2.791408e+013	9.319480e-071
196.200000	0.389682	-5.333818	0.000000	2.907292e+013	9.339421e-071
196.300000	0.389738	-5.333762	0.000000	3.028232e+013	9.359405e-071
196.400000	0.389793	-5.333707	0.000000	3.154448e+013	9.379432e-071
196.500000	0.389849	-5.333651	0.000000	3.286170e+013	9.399501e-071
196.600000	0.389905	-5.333595	0.000000	3.423637e+013	9.419613e-071
196.700000	0.389960	-5.333540	0.000000	3.567101e+013	9.439769e-071
196.800000	0.390016	-5.333484	0.000000	3.716822e+013	9.459967e-071
196.900000	0.390071	-5.333429	0.000000	3.873074e+013	9.480209e-071
197.000000	0.390127	-5.333373	0.000000	4.036141e+013	9.500494e-071
197.100000	0.390182	-5.333318	0.000000	4.206321e+013	9.520823e-071
197.200000	0.390238	-5.333262	0.000000	4.383924e+013	9.541195e-071
197.300000	0.390294	-5.333206	0.000000	4.569273e+013	9.561610e-071
197.400000	0.390349	-5.333151	0.000000	4.762707e+013	9.582070e-071
197.500000	0.390405	-5.333095	0.000000	4.964579e+013	9.602573e-071
197.600000	0.390460	-5.333040	0.000000	5.175256e+013	9.623120e-071
197.700000	0.390516	-5.332984	0.000000	5.395123e+013	9.643710e-071
197.800000	0.390571	-5.332929	0.000000	5.624581e+013	9.664345e-071
197.900000	0.390627	-5.332873	0.000000	5.864049e+013	9.685024e-071
198.000000	0.390683	-5.332817	0.000000	6.113964e+013	9.705748e-071
198.100000	0.390738	-5.332762	0.000000	6.374781e+013	9.726515e-071
198.200000	0.390794	-5.332706	0.000000	6.646978e+013	9.747327e-071
198.300000	0.390849	-5.332651	0.000000	6.931051e+013	9.768184e-071
198.400000	0.390905	-5.332595	0.000000	7.227518e+013	9.789085e-071
198.500000	0.390961	-5.332539	0.000000	7.536922e+013	9.810031e-071
198.600000	0.391016	-5.332484	0.000000	7.859827e+013	9.831022e-071
198.700000	0.391072	-5.332428	0.000000	8.196823e+013	9.852058e-071
198.800000	0.391127	-5.332373	0.000000	8.548527e+013	9.873138e-071
198.900000	0.391183	-5.332317	0.000000	8.915580e+013	9.894264e-071
199.000000	0.391238	-5.332262	0.000000	9.298655e+013	9.915435e-071
199.100000	0.391294	-5.332206	0.000000	9.698450e+013	9.936651e-071
199.200000	0.391350	-5.332150	0.000000	1.011570e+014	9.957913e-071
199.300000	0.391405	-5.332095	0.000000	1.055116e+014	9.979220e-071
199.400000	0.391461	-5.332039	0.000000	1.100564e+014	1.000057e-070
199.500000	0.391516	-5.331984	0.000000	1.147995e+014	1.002197e-070
199.600000	0.391572	-5.331928	0.000000	1.197498e+014	1.004342e-070
199.700000	0.391627	-5.331873	0.000000	1.249163e+014	1.006491e-070
199.800000	0.391683	-5.331817	0.000000	1.303084e+014	1.008644e-070
199.900000	0.391739	-5.331761	0.000000	1.359360e+014	1.010802e-070
200.000000	0.391794	-5.331706	0.000000	1.418094e+014	1.012965e-070
200.100000	0.391850	-5.331650	0.000000	1.479394e+014	1.015133e-070
200.200000	0.391905	-5.331595	0.000000	1.543371e+014	1.017305e-070
200.300000	0.391961	-5.331539	0.000000	1.610144e+014	1.019481e-070
200.400000	0.392016	-5.331484	0.000000	1.679835e+014	1.021663e-070
200.500000	0.392072	-5.331428	0.000000	1.752571e+014	1.023849e-070
200.600000	0.392128	-5.331372	0.000000	1.828485e+014	1.026040e-070
