x	Ec	Ev	Ef	n	p
267.000000	-0.022619	-5.074119	0.000000	8.663008e+018	2.033410e-066
267.100000	-0.022132	-5.073632	0.000000	8.536817e+018	2.071920e-066
267.200000	-0.021646	-5.073146	0.000000	8.412574e+018	2.111015e-066
267.300000	-0.021161	-5.072661	0.000000	8.290250e+018	2.150702e-066
267.400000	-0.020679	-5.072179	0.000000	8.169820e+018	2.190989e-066
267.500000	-0.020198	-5.071698	0.000000	8.051257e+018	2.231883e-066
267.600000	-0.019719	-5.071219	0.000000	7.934534e+018	2.273394e-066
267.700000	-0.019241	-5.070741	0.000000	7.819627e+018	2.315529e-066
267.800000	-0.018766	-5.070266	0.000000	7.706508e+018	2.358296e-066
267.900000	-0.018291	-5.069791	0.000000	7.595154e+018	2.401704e-066
268.000000	-0.017819	-5.069319	0.000000	7.485537e+018	2.445762e-066
268.100000	-0.017348	-5.068848	0.000000	7.377633e+018	2.490478e-066
268.200000	-0.016878	-5.068378	0.000000	7.271418e+018	2.535861e-066
268.300000	-0.016410	-5.067910	0.000000	7.166866e+018	2.581919e-066
268.400000	-0.015944	-5.067444	0.000000	7.063953e+018	2.628663e-066
268.500000	-0.015479	-5.066979	0.000000	6.962656e+018	2.676101e-066
268.600000	-0.015015	-5.066515	0.000000	6.862949e+018	2.724242e-066
268.700000	-0.014553	-5.066053	0.000000	6.764811e+018	2.773096e-066
268.800000	-0.014092	-5.065592	0.000000	6.668216e+018	2.822672e-066
268.900000	-0.013633	-5.065133	0.000000	6.573142e+018	2.872981e-066
269.000000	-0.013175	-5.064675	0.000000	6.479567e+018	2.924031e-066
269.100000	-0.012718	-5.064218	0.000000	6.387466e+018	2.975834e-066
269.200000	-0.012263	-5.063763	0.000000	6.296819e+018	3.028398e-066
269.300000	-0.011809	-5.063309	0.000000	6.207603e+018	3.081735e-066
269.400000	-0.011357	-5.062857	0.000000	6.119795e+018	3.135854e-066
269.500000	-0.010905	-5.062405	0.000000	6.033374e+018	3.190767e-066
269.600000	-0.010455	-5.061955	0.000000	5.948320e+018	3.246484e-066
269.700000	-0.010006	-5.061506	0.000000	5.864609e+018	3.303015e-066
